id,name
10372,Zamorak chaps
10450,Zamorak cloak
10374,Zamorak coif
10444,Zamorak crozier
10370,Zamorak d'hide body
19936,Zamorak d'hide boots
23194,Zamorak d'hide shield
13161,Zamorak dragonhide set
2657,Zamorak full helm
11808,Zamorak godsword
20077,Zamorak godsword ornament kit
11816,Zamorak hilt
2659,Zamorak kiteshield
10456,Zamorak mitre
11523,Zamorak mix(1)
11521,Zamorak mix(2)
6764,Zamorak mjolnir
1033,Zamorak monk bottom
1035,Zamorak monk top
3831,Zamorak page 1
3832,Zamorak page 2
3833,Zamorak page 3
3834,Zamorak page 4
2653,Zamorak platebody
2655,Zamorak platelegs
3478,Zamorak plateskirt
10468,Zamorak robe legs
10460,Zamorak robe top
10474,Zamorak stole
20749,Zamorak's grapes
11889,Zamorakian hasta
11824,Zamorakian spear
19493,Zenyte
19541,Zenyte amulet
19501,Zenyte amulet (u)
19532,Zenyte bracelet
19535,Zenyte necklace
19538,Zenyte ring
19529,Zenyte shard
4812,Zogre bones
19912,Zombie head
12938,Zul-andra teleport
12934,Zulrah's scales
22647,Zuriel's staff
